"","logFC","logCPM","PValue","FDR"
"YOL127W",0.134073665917639,10.6072910303878,0.211714918453151,0.294134109529771
"YMR009W",-0.174293744905204,6.05179779770614,0.212148962282375,0.294667936578595
"YNL329C",-0.166505007384685,6.07400798226843,0.212508925619002,0.295098641841735
"YGL151W",-0.16224696854786,6.56106227377352,0.21387450572595,0.296925258184055
"YJR140C",-0.184248546425211,5.61518733261261,0.214658473611211,0.297943745802847
"YGL175C",-0.536670345214747,2.78770904371576,0.214713819854672,0.297950673564749
"YKR083C",-0.308256668575017,4.52854241666684,0.214821192031215,0.298029775673786
"YJL077W-B",-0.743802465799943,1.7867206218856,0.215031319305992,0.298201961918514
"YJR138W",-0.19482340918709,5.59632124808805,0.215107241660144,0.298201961918514
"YDR504C",-0.689756752333806,3.02705791666698,0.215162491067838,0.298201961918514
"YNR011C",-0.188800833725186,5.6023578716234,0.215167470253856,0.298201961918514
"YGR057C",-0.266785853596814,4.31074956966633,0.215197292106144,0.298201961918514
"YPL060C-A",-1.29218285379526,3.60225017781921,0.215613113023367,0.298708215818136
"YOL075C",-0.193161522229466,5.35711719450404,0.215837222015165,0.298948699125405
"YHR015W",-0.905248011509418,1.55421252090317,0.216988439031661,0.300472874736799
"YNL015W",-0.23978797585959,5.65350387738635,0.21704453014855,0.300480225757831
"YDR308C",-0.238350540686526,4.91347140349716,0.21709765910807,0.300483473436831
"YHR097C",0.117828649162529,7.54461847834387,0.217312552612947,0.30071056450206
"YNL280C",-0.12583650228666,7.29562645474319,0.21781622857586,0.301337064410419
"YDR494W",-0.169029604648344,6.05685670820584,0.218068350574382,0.301615341362464
"YDL213C",-0.185298332058401,7.01461717680013,0.218205227692731,0.301650209481702
"YDR206W",-0.13366507085557,6.77694986321203,0.218225869828433,0.301650209481702
"YFL044C",-0.2025881851952,5.57063632448148,0.218246501063236,0.301650209481702
"YGR078C",-0.178426098619327,5.60162800261897,0.218364702689523,0.301743098041548
"YHL022C",-0.556720120996252,2.31382635811854,0.218463177770966,0.30180869084072
"YDR291W",-0.161080943011128,5.8707808074649,0.218577562278009,0.301896226890517
"YHR083W",-0.138814827587476,7.14969594744302,0.219178168669548,0.302655128125488
"YOL056W",0.189858729426234,5.71794025852998,0.21934543579209,0.302815432473588
"YCL058C",0.655294246386354,3.50617306870421,0.219754606424209,0.303309541920234
"YOR350C",-0.242546386702449,4.63227421981961,0.220314340621323,0.30401118317546
"YOL097W-A",-0.614093590738762,2.2174900477612,0.220698098527736,0.304445240821212
"YEL030W",-0.269537192830641,4.52000332779724,0.220731803806489,0.304445240821212
"YNR027W",-0.168867808890519,5.8247189585206,0.221343716994385,0.305218078176597
"YLR354C",-0.100024057294372,9.32234395212988,0.221741019947568,0.305683477809996
"YBR242W",0.227536714174376,5.38179275741595,0.22178454795307,0.305683477809996
"YHR117W",-0.150110980959104,6.32079307597023,0.222433164072292,0.306437740325716
"YFR051C",-0.106128618896271,8.15131608530967,0.22243537175916,0.306437740325716
"YBL018C",-0.220419912088546,4.94088279810178,0.223414045747405,0.307714364219598
"YDR109C",-0.21412661027975,5.24957885936334,0.224264151641527,0.308813354727231
"YJL167W",-0.11434374024019,8.57956918482005,0.224507305592737,0.309026028293823
"YGR218W",-0.18795453209778,7.627644680855,0.22452305148473,0.309026028293823
"YBR119W",-0.237574884482456,5.0494310144779,0.224768235608147,0.309291546533351
"YNL102W",-0.192420966715172,5.50299828165899,0.225030839717612,0.309541891616114
"YLR297W",-0.344037038112289,3.83436253133799,0.225054794276242,0.309541891616114
"YKL050C",0.372770357094592,3.64384199079211,0.225214310832629,0.309689304484468
"YBL032W",-0.149624041694368,7.2427061508596,0.225566422920307,0.310101422959911
"YPR097W",0.144606911971571,6.23541176732799,0.226019937938058,0.310652723061437
"YOL067C",0.236842505816297,4.83243333346141,0.22622966083916,0.310868765254369
"YIL038C",0.16582696936288,6.53269184942572,0.227302849080295,0.312257912967792
"YDR405W",-0.141001976260433,6.85299397501061,0.22734613639771,0.312257912967792
"YNL054W-A",1.18804675112035,3.12501659099075,0.228157573087254,0.313236578452352
"YER060W",-0.165507742412502,5.99565043722196,0.228164551821808,0.313236578452352
"YHR149C",-0.175102000401618,5.89645014693587,0.228368821188356,0.313444285541987
"YPL030W",0.230871635436379,5.22038367879754,0.22878127718559,0.313937573540616
"YNL218W",-0.215675893239864,5.06611540116012,0.229102942585294,0.314306077272707
"YOR343W-B",0.301995929468388,7.05398180421021,0.22936985829036,0.314599316528525
"YLR106C",0.140267986160503,8.35641108763955,0.229625222242341,0.314876579376114
"YBL076C",0.092510619866256,9.26482193772689,0.229828628677262,0.31508248282747
"YBR280C",-0.194246528745896,5.84182293281876,0.229888414311647,0.31509144023211
"YOR209C",0.108566929118994,7.92364726207928,0.230234467078761,0.315492668296671
"YJL099W",-0.186274619578446,5.57298474237199,0.230378677807829,0.315617188374375
"YML107C",-0.253549025157502,4.73506538266035,0.230697476521653,0.31592374996133
"YDR257C",-0.195112999415499,5.68314889922817,0.230709231634765,0.31592374996133
"YPL033C",-1.62414343023946,0.987967057538797,0.230971515232201,0.316209730594385
"YOR274W",-0.196486808275706,5.30263467891333,0.231221445557868,0.316478670683763
"YJR106W",-0.191343062742879,5.16503468468373,0.23204970436997,0.317538876215799
"YHR047C",-0.135673538675643,6.76542297687905,0.232722375673874,0.318385733378569
"YNL289W",0.182528877402514,5.60209306290686,0.232963219225265,0.318580374834905
"YOR386W",-0.184134261604466,5.4322407777906,0.232972330895831,0.318580374834905
"YOR190W",-0.390957283742181,3.98179891695661,0.233150582461288,0.318750461280832
"YBR091C",-0.277828870832825,4.29819179516384,0.233212227191356,0.318761087616367
"YML049C",-0.139019801868328,6.73926189251864,0.233316222932996,0.318829582238924
"YBR012W-A",-1.26516535987809,2.87766181681996,0.233526508591399,0.318973696940325
"YLL036C",0.165572270359015,6.42442693964726,0.233556664870622,0.318973696940325
"YLR125W",-0.414321906458273,2.99372793083755,0.233621525846197,0.318973696940325
"YKR036C",-0.157069308417405,5.78474309764928,0.233637316636703,0.318973696940325
"YBR222C",-0.148294127963676,7.55011686815801,0.23374129688699,0.318997411325592
"YCL001W-A",-1.14017885298257,1.39069167765896,0.2337625106486,0.318997411325592
"YPL167C",-0.194756414515822,5.39916579136919,0.234244862482616,0.319581934818916
"YDR394W",-0.102365980094386,8.42740068647778,0.234372180729247,0.319681925628159
"YJR060W",-0.145982786149352,6.13289025969579,0.234699020293631,0.320053953232869
"YNR061C",-0.154107921425892,6.09341508435664,0.23502007318889,0.3204179200596
"YDR159W",-0.216539815776759,6.04425664017298,0.235295384987937,0.320719371797656
"YNL166C",-0.149360779103757,6.06897561478764,0.23567771045843,0.321166516071518
"YEL059C-A",-0.363379832983546,3.68290296130431,0.235887922837167,0.321378963718056
"YKR072C",0.139235748548461,7.42291350208111,0.236587815967364,0.322258311942654
"YPL137C",-0.122513316291061,6.91817203144895,0.237654005584475,0.323636076189492
"YML054C-A",-0.713334311381664,2.09503308452276,0.23813928525972,0.324222308072196
"YKR045C",0.258326237344674,4.41305768271108,0.238212316325963,0.324247130365936
"YCL021W-A",0.512408422427248,2.55814081176378,0.239233096871241,0.325561691395385
"YOR047C",-0.287339504646826,6.42973740419139,0.240055374158432,0.326605575740501
"YNR055C",-0.117890509437169,7.07443149603317,0.240804679496889,0.327549721513355
"YDR414C",-0.269469870520427,5.14008751658072,0.241137976673362,0.327927696616016
"YIL090W",-0.238580354655257,5.74921483303164,0.241396740540656,0.328144257120174
"YNL195C",-0.338697680495806,4.20712665685352,0.241408137779976,0.328144257120174
"YCR095C",-0.315466067408522,4.75484252846704,0.241726176242243,0.328501098949323
"YNR037C",0.143406090358654,5.86476587793506,0.241809185061469,0.328538449600164
"YOL132W",-0.576145106358661,2.76923495609451,0.24245170999034,0.329335805328935
"YBL074C",0.388986320424911,3.39365210287154,0.242927334787049,0.329906137235475
"YGR068C",-0.164989223643761,5.75521629377136,0.242996956612848,0.329924963808678
"YOL001W",-0.231346839308362,4.97811486889395,0.243178939422677,0.33009630295113
"YOR267C",-0.111234942008135,7.90141453517692,0.243706236532782,0.330736193019374
"YOR381W",-0.186854530210712,5.35146895085951,0.244013653380849,0.331077456329852
"YBR128C",-0.272502503662509,4.19499704639735,0.244184807220536,0.331213287474849
"YBR182C-A",-1.00976158046172,1.20331884796668,0.24425842459822,0.331213287474849
"YCR015C",-0.317967534037978,3.90128394291876,0.244281694531053,0.331213287474849
"YBR125C",-0.174678629992972,6.0861008977964,0.244468115738483,0.331390112445499
"YGL009C",-0.120337435990332,8.71090905583799,0.246120590600682,0.333553718411414
"YCR054C",0.311003912607139,3.83634404070021,0.24625007492743,0.333556113218583
"YER053C-A",-0.989825577162927,1.20173939709102,0.246288937744248,0.333556113218583
"YLR373C",-0.181006052129576,6.06105196143553,0.246291475182016,0.333556113218583
"YCL019W",1.1933908185335,3.85543982512466,0.246468266333165,0.333719160616324
"YHR108W",-0.100810945783467,7.77418234716892,0.247342622970811,0.334826424186293
"YLR287C",0.278004573663739,4.44009921023524,0.247707161665714,0.335243201183904
"YER186C",-0.164055441671869,5.65319941970577,0.247813851899071,0.335274299161717
"YHR024C",0.122130606919834,6.84575175528392,0.247843465359701,0.335274299161717
"YGR027C",-0.133839063127987,10.462554733816,0.247941879580519,0.335330766052099
"YOR396W",-0.145039488920618,6.75539272369679,0.248441656844393,0.335877643731439
"YLR467W",-0.145039604283699,6.75539272369679,0.248459767891247,0.335877643731439
"YDR545W",-0.145040058187242,6.75539272369679,0.248531051265673,0.335897265952258
"YKL183W",-0.146599109210204,6.37113336824859,0.249054121969583,0.336527344072625
"YIL049W",0.322335148043997,4.85650191522738,0.249576429613834,0.337156103658688
"YKL220C",-0.223720836272423,4.83149930743196,0.25043948220732,0.338244787998336
"YLR017W",0.161511489035056,6.18127726772932,0.250812479185157,0.3386712549837
"YLR115W",-0.164059661826215,5.68796275256746,0.251440511769819,0.33944182252841
"YKL139W",-0.197252473760641,5.19258406141062,0.252041918620595,0.340176102298827
"YNL281W",0.144850205880157,6.56124428122655,0.252136511950175,0.34022616675238
"YDR292C",-0.134516907851432,7.28138305051754,0.253397341589298,0.341849537205627
"YML023C",-0.209921656744997,5.31424153503133,0.253676699660458,0.342148400248674
"YGL225W",0.11344078785793,7.90656102918699,0.2540725673279,0.342604234475658
"YMR024W",-0.141001715006097,6.09573484929373,0.25417357784932,0.342662351363506
"YOR051C",0.178271306374651,7.09864198324004,0.254547039583301,0.343075150040783
"YBL031W",-0.268078083976453,4.77485025202522,0.25459573835205,0.343075150040783
"YFL045C",0.125595800560811,8.38122647162807,0.25532332029823,0.343977250957337
"YDR446W",2.51330243779513,0.790684739530717,0.255924075388783,0.344569078349422
"YGL229C",-0.215048659521511,5.12998097130058,0.255974434622552,0.344569078349422
"Q0130",-2.15973362739491,0.788587518288989,0.255998639677069,0.344569078349422
"YNL318C",-2.49034045829952,0.840577164109048,0.256049322482014,0.344569078349422
"YPL187W",-2.4902938678655,0.840571579177592,0.256053783590064,0.344569078349422
"YNR034W",-0.228155179280146,5.85972092038678,0.256120515491586,0.344580511633405
"YLR307C-A",-2.15604523790405,0.788167573932843,0.256409121268056,0.344890377481948
"YJL085W",-0.234937894653472,5.35129717091056,0.256677367442079,0.345172723444269
"YOL161C",2.5057204583862,0.790164239330853,0.257704481830499,0.346475214494675
"YBR061C",0.309904103129814,4.73423567852582,0.258156983629263,0.346993598505088
"YHL003C",-0.147575288257045,6.91655591150357,0.25820733720093,0.346993598505088
"YGL083W",-0.182997245154611,5.70023776117071,0.259699357268427,0.348919413478039
"YCL002C",-0.178027824896871,5.24179692925033,0.259996087159989,0.349191484418874
"YOR365C",-0.293851566217592,4.18890719123252,0.260033974463429,0.349191484418874
"YKL119C",-0.210823800267157,5.04293894698202,0.260078903470336,0.349191484418874
"YLR363C",-0.276029029883426,4.45156799491472,0.260216351239442,0.349296767305757
"YOR034C-A",-0.39685978362738,2.84674214302911,0.260337021321249,0.349342179116135
"YCL004W",-0.217539727914881,4.84513967552792,0.260368262616555,0.349342179116135
"YGR204C-A",-0.472749947739006,2.82041482650799,0.260835437973141,0.349889659144655
"YGR212W",-0.355940974762674,3.98730883711763,0.260993687417282,0.350022585776984
"YPL108W",-0.290876587950821,4.02601304370561,0.26108488444228,0.350065547528885
"YDR070C",-0.421982898909223,3.22925934740333,0.261241921802793,0.350196749276648
"YKL122C",-0.22428585000329,6.42295052859114,0.262040310208019,0.351187432729524
"YBR047W",0.368371682272337,3.3343215988246,0.263049067451659,0.352459540786111
"YKL011C",-0.278703762956356,4.44104416311111,0.263510297372347,0.352997606871672
"YOR258W",-0.378891163836635,3.70660388351225,0.263827087826559,0.353341982496549
"YMR293C",-0.208775129797676,4.49154262585856,0.264299449733554,0.353894510991953
"YBR197C",0.210922954758823,5.00209382395827,0.265398089995908,0.355285180657418
"YHR027C",-0.105602812992348,8.8020815124425,0.265850736700214,0.35575309867043
"YPL237W",-0.132827117880459,8.64808048150864,0.265867872624749,0.35575309867043
"YDL176W",-0.1970423023346,5.44041778546859,0.265970566674272,0.355810048159997
"YDL193W",-0.17481218565493,6.00465181648064,0.266115515668384,0.355923486937122
"YDR322W",0.199396873640073,5.59354950555547,0.266363533047098,0.356174694924221
"YJR090C",-0.150253379149909,6.55770676528744,0.266558089236697,0.356354318575133
"YDR116C",0.173021040089637,6.08548303192064,0.267078190623487,0.356968975360102
"YOR275C",-0.144348282741735,6.17969757891244,0.267469670035202,0.357411480939089
"YMR228W",-0.277829389819043,4.05086552216496,0.268741139560305,0.35902942487657
"YBL063W",-0.192994952457215,5.0892356767109,0.269293154613416,0.359685687550244
"YNR073C",-0.325813601828121,4.19303090971942,0.269371940494644,0.359709720583798
"YAL029C",-0.138313721343207,7.09113959778173,0.270161356498933,0.360682478881811
"YHR179W",0.0823164663381746,9.93267073514338,0.270226041824142,0.360687455328998
"YNL005C",-0.186969768078289,6.45330036242152,0.270675366988336,0.361110414420636
"YNR038W",0.315482444652189,5.24060142806241,0.270683325560159,0.361110414420636
"YLR225C",-0.118751252478764,7.06516588784072,0.270726009526778,0.361110414420636
"YBR270C",-0.214344177806359,4.67922835499876,0.270836993064597,0.361177031319184
"YJL189W",0.125708079061721,9.90510495642,0.271422535962701,0.361876328366675
"YAR033W",0.204917097316379,4.79587229731444,0.271983778186256,0.362530698295286
"YDR282C",-0.242618937984614,4.13870205936072,0.272035879741604,0.362530698295286
"YJL056C",-0.184349492904411,5.10765997294932,0.272731921302708,0.363374180408258
"YDR539W",0.135286906724177,5.94238354217545,0.272791635858286,0.363374180408258
"YHR116W",-0.236153467285893,4.82904105239141,0.273217589936077,0.363779046057561
"YDL170W",-0.20587803259739,5.52914327224033,0.273218536535373,0.363779046057561
"YPL129W",-0.157379127145852,6.75181244370721,0.27437298074746,0.365233954349319
"YLR243W",0.265242822453747,5.04695582615434,0.2756280111737,0.366822074249839
"YDR285W",-0.364235036948841,4.54127333218965,0.276033344158734,0.367278906540866
"YGL205W",-0.266303394012718,4.24806112629479,0.276430595567563,0.367708021447494
"YGR150C",0.219777344537315,5.50659357183071,0.276480139837739,0.367708021447494
"YDL146W",0.146251361185817,5.9329981529866,0.276606938115135,0.367717819247932
"YGR040W",-0.194969567318738,5.32180488213359,0.276611798795428,0.367717819247932
"YNL146C-A",-0.627371271772413,2.05161169687752,0.27816693791428,0.369702105040161
"YER168C",-0.172654302580426,5.49899118429541,0.278876611367666,0.370562072639227
"YHR039C",-0.104145901510895,7.71131109413546,0.279331740265419,0.371083499584752
"YJR059W",0.0958926819617741,7.87132466347496,0.279702019561705,0.371491997698453
"YDR477W",-0.123530030914471,7.19513451997651,0.279891180744296,0.37154170057138
"YNL139C",-0.151596057986249,6.17738583908686,0.279918719827946,0.37154170057138
"YBL107C",-0.184668088620584,5.45481469807614,0.279927818344974,0.37154170057138
"YNL335W",-0.750741923845316,3.49330551315276,0.280026380575353,0.371589166598871
"YJR109C",-0.26733741848538,7.15162468421598,0.280668721173926,0.372354482918902
"YCR008W",-0.148223546774244,7.00726448628215,0.280728975545246,0.372354482918902
"YPL046C",-0.369253326685432,3.31003570680951,0.280865595539686,0.372452202780888
"YHR019C",0.0876161445371226,9.43740587596896,0.281144821550237,0.37273894445726
"YOL125W",0.198139815119932,5.4657242022011,0.281776142576284,0.373425691539249
"YNR075C-A",0.629775815603824,2.05742222917423,0.281789033754056,0.373425691539249
"YGL099W",0.198441638729243,6.38857341535616,0.282194176814579,0.373878850025048
"YDR280W",0.139477546624791,6.5085906865524,0.282570021328134,0.374292996686494
"YKR105C",-0.34675564140393,4.06500946983187,0.283673624823921,0.375670733680202
"YOR164C",-0.191262051177105,6.1318977593698,0.284066302671342,0.376106581540911
"YER087W",-0.163275763798618,5.49973032408738,0.28557611316341,0.378020998118097
"YDR212W",-0.101144096100724,7.83081607222957,0.28643630903672,0.379074846917976
"YPR029C",-0.129628928756528,6.96182862229381,0.287007259777663,0.37974551791244
"YNR066C",0.443078725943169,2.81789766606054,0.287155135799262,0.379856234858983
"YKL106W",-0.170984546302335,5.40959161561714,0.287548549158028,0.380291632849363
"YPL076W",0.220131714166487,4.57724222560756,0.288772935629873,0.381723726213272
"YGR146C-A",-0.916991987046645,1.31674080357483,0.288810663760983,0.381723726213272
"YGL243W",-0.28160585087721,4.81971343030918,0.288860510385764,0.381723726213272
"YJL065C",-0.180223776673827,5.58054162393925,0.288889444986147,0.381723726213272
"YKL082C",0.221492246180848,6.55767796379207,0.288958705783247,0.381729998240561
"YBR296C-A",-1.13705955078866,1.24201669062551,0.289120617846605,0.381858637454991
"YKR063C",-0.208718239241125,5.12166973416933,0.289833827580006,0.382715188080985
"YNL051W",-0.20596923266035,5.30401146835568,0.290303809680787,0.383226998066803
"YGL063W",-0.174814237885407,5.35034721382022,0.290350960340287,0.383226998066803
"YOR296W",-0.202323340337478,4.81444926254037,0.290897179038997,0.383859631459082
"YHR107C",-0.12063828666797,6.99817902506452,0.291003204517005,0.383859631459082
"YCR098C",-0.338592895621985,3.42783168600551,0.291072077240609,0.383859631459082
"YBR140C",-0.107369217625465,6.99805744350016,0.291128942138783,0.383859631459082
"YIL004C",-0.187748462744212,4.8863247993203,0.291173507118788,0.383859631459082
"YPL169C",-0.146263876171936,6.71945646570075,0.291219517596724,0.383859631459082
"YER107C",-0.115417321701429,6.78739919348664,0.291500675356231,0.384144653915995
"YGR240C",-0.0731285776139698,10.2026796531084,0.292177914606625,0.384951396287552
"YJL121C",-0.102919191771611,7.35556713506273,0.292452659499312,0.385227601571111
"YDR527W",-0.163587918670412,6.21733624164031,0.293196190738198,0.386040386661569
"YJL047C-A",-0.823173105698194,1.52379589177691,0.293261684321813,0.386040386661569
"YKR064W",-0.19246618345856,5.39322839796888,0.293265428095953,0.386040386661569
"YHR160C",-0.367431952021591,3.12360587172931,0.294264614789643,0.387269511946245
"YEL031W",-0.0855240527752257,8.77077031288309,0.294461470521994,0.387442410735744
"YBR108W",-0.178775577664876,6.7277969390012,0.294988918831,0.388050118435533
"YMR013C",0.310069170013639,4.47831264996817,0.295091733156933,0.388090545740746
"YBL093C",0.132400934699851,6.65014527934069,0.295150829108223,0.388090545740746
"YGL258W",-0.487192268828238,2.43874308046372,0.295425801097881,0.388365799843626
"YLR032W",-0.163837286770133,5.38612418948039,0.295619205693956,0.388471111978377
"YKL090W",-0.183612913621181,4.79880320838124,0.295637217718207,0.388471111978377
"YDR172W",0.0934645931398448,8.26855620609032,0.296554228544569,0.389589558236727
"YFR012W",-0.68844539009869,1.75877547555506,0.297096163485345,0.390214872218155
"YJL126W",-0.205274872973205,4.65759922890067,0.297199318236259,0.390263729694617
"YOR292C",-0.156592416457887,5.76776700867285,0.297401807670163,0.390442976699435
"YBR117C",-0.239222055235847,4.22273105241435,0.298604608799757,0.391935108755137
"YJR012C",-0.177519134777346,5.15549775624983,0.299204701171188,0.392635665741831
"YER075C",0.275804013751417,4.81159346434731,0.299775730854871,0.3932977825872
"YDR326C",-0.179131023616649,6.61839437591851,0.300004295433548,0.39351040037249
"YMR126C",-0.260403418372988,4.86707627681583,0.300211000119638,0.39369425702746
"YBR180W",0.568701665732384,2.30095401739683,0.300406360635154,0.393863158847376
"YGL170C",0.788170644829482,1.52749221166227,0.301089869337963,0.394671855753816
"YLR453C",0.294784123229543,3.65097523886854,0.301312356354951,0.394876016069158
"YBL055C",0.123592034631464,6.28949225272434,0.302784267934958,0.396717119878465
"YKL074C",-0.210056663861446,5.14470312487028,0.303183106807946,0.397151747394868
"YLR233C",-0.212308315577607,4.53223783854454,0.303839033125472,0.39792287715879
"YOR241W",-0.133566449869448,6.47889217725414,0.304071184629261,0.398138791646678
"YMR157C",-0.16714384429424,5.43727672016943,0.304198149984749,0.398216914482248
"YDR331W",-0.138416643723852,5.79151867583053,0.305154156317295,0.399380036038362
"YOR307C",0.234578776921591,5.2789048435704,0.30629138814538,0.40077977524463
"YPL036W",-0.313789126169564,3.97982468948624,0.306916345360378,0.401508736568065
"YDR346C",0.125884536530193,8.16067623185014,0.307805789416105,0.402583301497589
"YER062C",0.170802872732585,7.34968474373498,0.308109939031466,0.402892046242913
"YAL037C-A",1.2104814670514,1.07867669685653,0.308350210123414,0.403117143901954
"YMR153W",-0.149733185943405,5.65417703649144,0.308869395448144,0.403677576246132
"YFR034C",-0.178711716011007,5.84920691571093,0.308969678086504,0.403677576246132
"YBR050C",0.228192829534378,4.98617884427888,0.309001031246347,0.403677576246132
"YPR086W",-0.104368515124155,6.88706808193018,0.309051786444986,0.403677576246132
"YJR032W",-0.189553133658991,5.11493281322554,0.309450613451949,0.404109309158063
"YKR065C",-0.103866559649747,6.59298734370693,0.310836058844714,0.405828985036225
"YDR034C",-0.155533386084022,5.70532977656835,0.310981898946215,0.405929824854347
"YKL005C",-0.130555426695318,5.97321354182512,0.311062830519294,0.40594591270019
"YCR028C",-0.149587121838422,5.72223352357915,0.312192922529066,0.407330875987758
"YHR213W-B",0.933181080181039,1.49603326446847,0.312744098070721,0.407960059145603
"YBL072C",0.093646471032423,10.9667977366446,0.313525841338153,0.408889663477596
"YHR177W",-0.239428623299194,4.35930609234815,0.313844943086096,0.409178404618096
"YHR147C",-0.149980119082606,5.77008522603047,0.313885546486655,0.409178404618096
"YPR153W",-0.375384880989354,2.7308459103345,0.313991861413844,0.409226837882316
"YPR161C",-0.129841835575714,6.1503069148285,0.314377180917423,0.409638797509006
"YIL097W",-0.180771341001593,5.09855522659117,0.315379519417409,0.410854384938971
"YEL036C",-0.105827708274054,7.4635943297596,0.315705019919121,0.411169958432816
"YDR321W",0.125779739210125,7.30795630466809,0.315760738739009,0.411169958432816
"YEL029C",0.244250063154602,4.42672874089617,0.315876147734073,0.411229739525305
"YEL050C",-0.124455300114659,6.21404759871511,0.316099205701992,0.411349286035481
"YGR140W",-0.191896339854003,4.82891179155793,0.316107014298349,0.411349286035481
"YOL041C",0.237142337702378,6.17996748522138,0.316698629185548,0.412028537574953
"YOL092W",-0.129929380536288,6.89953903884585,0.316825870518864,0.412103467984198
"YDR252W",-0.286894508917938,3.41028010839276,0.317647479438928,0.413081348536294
"YLR336C",0.332570190430282,4.64026335447135,0.31782334067137,0.41313139138473
"YLR239C",-0.152788807356414,5.40746666497715,0.31783964038417,0.41313139138473
"YHR077C",0.125126311947725,7.00312363694541,0.317895424197173,0.41313139138473
"YGR004W",-0.183281696655555,5.05228022087577,0.318010082852249,0.413189648712507
"YOL042W",-0.198921242342598,5.17368705877094,0.318221982544184,0.413290149821209
"YMR263W",-0.147570265406769,5.81927977521035,0.318227129049422,0.413290149821209
"YML064C",-0.176268674282831,5.31277893769742,0.318566588766158,0.413640225088733
"YOR027W",-0.0829354739918937,8.53457338490131,0.319092672987997,0.414232414670903
"YNR028W",-0.161208917522815,6.07146070999895,0.319358067250782,0.414486002176546
"YGL077C",0.108513439977516,7.55468477073274,0.319447948784738,0.414511735298091
"YJR154W",-0.312404358562348,3.48376920295563,0.319705779700033,0.414755338409361
"YEL075C",1.00851902831592,1.58886961068918,0.319798564687715,0.414784767044544
"YPR196W",-0.258299458813138,3.93221728551901,0.320146238324609,0.415144705712625
"YLL032C",0.226085474312122,4.78357852641642,0.320756792759685,0.41584529858875
"YLR190W",0.168985312188442,6.05220594759483,0.321765223421218,0.41701875971161
"YPL249C-A",0.0912183487411603,10.0451921654393,0.321802882684335,0.41701875971161
"YLR361C",-0.150793870582719,5.3658751969688,0.321918591609041,0.417077360751193
"YGL096W",0.244029117387155,4.31996599067723,0.324154926266462,0.419882814955922
"YFL003C",-0.363381251392238,3.32688265172546,0.324295419239177,0.419909401152052
"YOR083W",0.228387148716389,4.87328780898431,0.324317384361142,0.419909401152052
"YKL010C",-0.115296552928181,6.61728579823787,0.324494389751333,0.420046664659514
"YBR141C",-0.233242541678309,4.15986001777244,0.325146725029644,0.420747595641248
"YBR157C",0.208464747210453,5.12666685386994,0.325210096165098,0.420747595641248
"YMR094W",-0.394835670729575,2.88387747543527,0.325249197644595,0.420747595641248
"YBR083W",-0.13956982362709,6.18550169995764,0.325404351072466,0.420856294053723
"YJR031C",-0.146606167160866,5.71717169439086,0.325538003854399,0.420937143532885
"YNL163C",0.154375023329942,6.36542869944639,0.326522106011047,0.422117391581247
"YGR129W",-0.290032438583743,4.10949583697659,0.327181094869035,0.422876919689839
"YBR076W",-0.294408590293106,3.52415641195537,0.327404269642609,0.423072955552592
"YER157W",-0.204608079837267,5.41484430928279,0.327511810394826,0.423119515743709
"YNL210W",-0.378997066742559,2.47368961857621,0.328171459902688,0.423879181018163
"YEL006W",-0.166401637638563,5.74116877243621,0.328387125554906,0.424065172830287
"YIR023W",-0.149873769509906,6.06290682161192,0.328520040718866,0.424144246330685
"YIL120W",-0.190881775129883,4.90095003516431,0.329036472365966,0.424718326132072
"YMR283C",-0.188862151420966,4.81853142529515,0.329286388835188,0.424948214337581
"YAL067W-A",-1.02184760512943,1.35530694426514,0.329451116982489,0.425068089661009
"YDL219W",-0.250801698112046,4.40386374411012,0.329644902788828,0.425225395640177
"YEL039C",-0.138390329020004,5.86438564319878,0.329906922648762,0.425470632369818
"YOR265W",-0.148164467915872,5.20154948316608,0.330347002437179,0.425945350494833
"YOR192C",0.377439293324221,3.01218049945309,0.330954766330263,0.426636024482824
"YHR191C",-0.175265324364006,4.85942734664909,0.331583829735702,0.427353848953637
"YMR286W",-0.179933242715355,5.13989741532979,0.331796611144558,0.427534962574554
"YNR045W",-0.121585901234477,5.99953813911662,0.33213152464147,0.427873335794378
"YPL133C",-0.174064555715784,5.18470231267231,0.33236041904131,0.428075010767835
"YLR146C",-0.148207604110746,5.64094704001325,0.332812389890701,0.428563854403325
"YNL229C",0.114582211132707,6.88746373144428,0.332969443853352,0.428672802280306
"YOR125C",-0.112377052571388,5.97280087497258,0.333211275581744,0.428890823932386
"YKR019C",-0.13392022178204,5.37540778485572,0.33340055727392,0.429041126009088
"YOR385W",0.340336162983013,4.37104794506317,0.33350837610764,0.429086553909308
"YKL184W",-0.107328656371104,6.91822308359222,0.335019143907865,0.430936581413661
"YJR015W",-0.0969073141326017,7.26165305753766,0.335821354382459,0.431832772564498
"YGL259W",-0.542024155389141,2.67952893325152,0.335861825138047,0.431832772564498
"YOL147C",-0.17435383973645,5.62108765913897,0.335995673191564,0.431848170951188
"YNL313C",0.253917171907429,5.26464134615986,0.336019769994807,0.431848170951188
"YHR165C",0.121271627720595,7.06199800724406,0.337191327714272,0.43325973639204
"YDR202C",-0.138522246417532,5.72795309716213,0.337820761487663,0.433974260903713
"YBL100W-B",0.312468445560212,4.83023979587131,0.338279443476381,0.434469170186617
"YLR064W",-0.158058253682034,5.69345247952718,0.338532556989142,0.434699900109539
