"","logFC","logCPM","PValue","FDR"
"YLR097C",-0.645633439870352,5.22629832906631,0.0006824344473373,0.00152318544884753
"YDL093W",-0.454843071939772,5.74948755336316,0.000682941776982415,0.00152374302202298
"YDR305C",-0.595533407073366,5.0201360576691,0.000686922509582455,0.00153204692393494
"YPR054W",-0.592954068984434,4.73181141643507,0.000689155593707176,0.00153633968689596
"YER139C",-0.795361107327353,3.96909349432491,0.000689366548708597,0.00153633968689596
"YBR258C",-0.769478032463505,4.21261621874145,0.000692763362200372,0.00154332861978148
"YHR062C",0.613449726885843,5.47581287341661,0.000695172746494345,0.00154811333873054
"YLR305C",-0.32499804371615,7.15625512894504,0.000702764570440819,0.00156443113743353
"YML110C",-0.325844803797547,7.25859266980291,0.000703247889803112,0.00156491830160399
"YIL143C",-0.414508771563636,6.46992965175435,0.000704956193064153,0.00156812999787992
"YPR074C",0.221094589429222,9.53068175348468,0.000707085446616141,0.00157227530538433
"YOR344C",0.573139951335074,5.59071152138013,0.000708457976827792,0.00157473548042451
"YOL102C",-0.623711602207192,5.08614843594166,0.000714702942992289,0.00158802002015973
"YPL051W",-0.555599712697926,5.02161942904066,0.000715046929040197,0.00158818794261668
"YNL005C",-0.4501240473606,6.34474251793403,0.000719671419383448,0.00159785958292378
"YHR124W",-0.675160042990702,4.61542166049836,0.000720381350832245,0.0015988358787976
"YBR290W",-0.350268312715489,6.930527852169,0.000721415335936678,0.00160053038722809
"YIL153W",-0.436413388703699,7.52161506597251,0.000724716136303312,0.00160725089149426
"YNL133C",-1.09798305686502,3.66726890063211,0.000728772642497382,0.00161564171062458
"YLR016C",-0.403191784054359,5.63034407452902,0.000733821499408017,0.00162613979636119
"YER120W",-0.280932126826186,8.17846668744163,0.000734057697495479,0.00162613979636119
"YDL143W",0.264090320069597,8.39968170220277,0.000741612436334422,0.00164226077312529
"YPL183W-A",-0.770743587906751,4.41512374962722,0.000742583782252959,0.00164379657298569
"YKL185W",0.339463136725615,6.9695573687222,0.000744084609611909,0.00164650285530055
"YJR127C",-0.336155256296734,7.68478884811164,0.000749241439272515,0.00165729405464504
"YDL110C",-0.501239946318231,7.85475583228951,0.00075163365253548,0.00166196424590898
"YBR090C",-1.06220812288446,3.65705908324544,0.000752853051091696,0.00166359881004035
"YDR380W",-0.572829121834472,5.69503389539501,0.000752935205896242,0.00166359881004035
"YJL023C",-0.601115225864511,4.79281593383918,0.0007557179285965,0.00166912392068141
"YLR285C-A",-1.08540926739306,3.42432755474132,0.000756042831653283,0.0016692184458554
"YKL208W",-0.557526620108306,4.84782194929204,0.000761664541141393,0.00168100301750601
"YPL131W",0.237357986770822,11.3218013197238,0.000767664207184892,0.00169314410480695
"YNL291C",-0.484711603330035,5.9292673808314,0.000768084677449454,0.00169314410480695
"YPR109W",-0.53857238292795,5.61814063605754,0.000768141926574413,0.00169314410480695
"YLR210W",-0.747984889489583,4.41457650449903,0.000768310279095262,0.00169314410480695
"YDR079W",-1.11591296763533,4.19172992037457,0.00076922054530743,0.00169451897490099
"YPL191C",-0.740012958437753,4.33618797576759,0.000770359732843051,0.00169639692565401
"YHR073W",-0.330194739259751,7.50072477680522,0.000774717882314825,0.00170535926698542
"YML080W",0.886049207183423,3.98028282144644,0.000776474868386895,0.00170859122210683
"YBR227C",-0.47457668534976,6.15790747380432,0.000777448786526889,0.00171009831594037
"YOR122C",-0.249874248662387,8.83593870379742,0.00077775820516725,0.00171014318096418
"YLR443W",-0.381317697101986,6.44585542235118,0.000780034681429194,0.00171451159361684
"YGR214W",0.294023824133035,10.268344930214,0.000786668952668861,0.00172845161267792
"YDR210C-C",-3.17263364179306,4.99025764424672,0.000787548114131741,0.00172974097673256
"YPL099C",-0.610108324600523,4.67024967608835,0.000787991812000892,0.00173007330300901
"YBR273C",-0.406795267855683,6.66825620703113,0.000788954463901234,0.00173154434825801
"YFL058W",-2.85784134556997,1.94159829471102,0.000791701686173148,0.00173692950577921
"YMR158C-A",-1.30150473222526,2.73957440781232,0.000793601721514069,0.00174045270059257
"YDR091C",0.575891887231074,6.37657373119816,0.000796601908194441,0.00174638513923176
"YDL164C",-0.426245136188918,5.78020323334477,0.000797868299403167,0.00174798383723715
"YMR073C",-0.555994771883583,4.95834909601884,0.000797921978093214,0.00174798383723715
"YIR034C",0.61251663651266,6.23219444173318,0.000802760542336619,0.0017579326902316
"YCR066W",-0.702863995117847,4.56196389305684,0.000806192734453503,0.00176479556409966
"YKL057C",-0.525977957218188,6.36308275901278,0.000810501606426131,0.00177357174749387
"YLL034C",0.678414666474382,5.39869405177291,0.000820787687652211,0.0017954161729531
"YLR254C",-0.547301054864498,5.3977815827091,0.000822593661426595,0.001798519600549
"YDR183W",-0.62531656738996,4.46954029089351,0.000822814358405636,0.001798519600549
"YER176W",-0.322226661481932,6.67896888543638,0.000826263117857979,0.00180539101490608
"YBR173C",-0.296502139382247,7.41206517342026,0.000833102350885632,0.00181966283137331
"YGL061C",-0.738412815379825,4.25298168418646,0.000838090484325514,0.00182986149860795
"YDR244W",-0.4038807515994,6.19722293550658,0.000838390150874794,0.00182986149860795
"YDL230W",-0.507291175398734,6.12154715948618,0.000841002269539109,0.00183486693837221
"YMR230W-A",-2.81248975459714,1.65866233083567,0.000841303701842791,0.00183486693837221
"YBR228W",-0.521836057503553,5.09492068992882,0.000843633378886506,0.00183926997158123
"YGR199W",-0.383274751710766,6.02677003836786,0.000851548841958975,0.00185584327730065
"YFL017W-A",-0.648850361062812,4.48524696101293,0.000854891295362929,0.0018624417506121
"YOR369C",0.309174788671712,11.4302565693666,0.000860714810693679,0.00187443854798473
"YNR003C",0.506354731306182,5.08469735744935,0.000862350934286019,0.00187731069837026
"YPR020W",-0.771844123664649,4.33769548567168,0.000863414901678634,0.00187893562825762
"YML079W",-0.452006686541745,6.03755687154745,0.000864538226028287,0.00188068848654756
"YEL005C",-0.60045974650444,4.59941320983929,0.000871037814265639,0.00189413110878713
"YGL117W",-0.64360494214324,5.91155599903475,0.000872562710019708,0.00189675002027429
"YBR102C",-0.516458184326628,5.46079909244053,0.000874845128548264,0.00190011024371016
"YKR104W",-1.21331748983958,3.02869645919891,0.000875055462697609,0.00190011024371016
"YDL212W",-0.340182319265926,7.55831897741653,0.000875071896925838,0.00190011024371016
"YBL080C",-0.586035997235723,5.11935808850332,0.000880585115341606,0.00191133018015184
"YDR120C",0.633343083776301,5.83437804479748,0.000880885144714224,0.00191133018015184
"YBR220C",-0.376005650686042,6.01286840354312,0.000881981788675603,0.00191300815380995
"YBR114W",-0.362041577662918,6.22760633887112,0.000883482437250428,0.00191556085790062
"YLR382C",-0.488734046561799,6.07573111409659,0.000884166083923653,0.0019163409225554
"YIL163C",-1.79510084805458,2.16305337040751,0.000886341567404676,0.00192035263798369
"YPR129W",-0.354593118034463,7.17804465023581,0.00088753334615713,0.00192223089649039
"YNL106C",-0.445623091982606,5.86054782309813,0.000888450887575143,0.00192351405114604
"YCL011C",-0.260475393584077,8.36997221654402,0.000890249725931793,0.00192670359485677
"YDR356W",-0.436584312130274,5.4770640813729,0.000890788257030741,0.0019271642109144
"YJL161W",-0.70819004644206,4.5354667779371,0.000893065107067528,0.00193079248334244
"YDR524C",-0.455133424150607,5.65980441430067,0.000893117969732679,0.00193079248334244
"YNL177C",-0.395515143061787,6.38523410771301,0.000895376855460747,0.00193496890203113
"YPL064C",-0.391340551630327,6.05608462246588,0.000898147991866955,0.00194024887472682
"YGL085W",-0.648334374910436,4.64927471218937,0.000900791331641091,0.00194524901800012
"YOL064C",-0.351570469414153,7.16750441602848,0.000904329763867616,0.00195217775001995
"YNL093W",-1.14944360730221,3.51250326653093,0.000906777336977937,0.00195674744817595
"YPL195W",-0.408605603900019,6.51212007150724,0.000907693132671197,0.00195735059554353
"YMR237W",-0.34730000651318,7.09152380102361,0.000907718444172966,0.00195735059554353
"YNL214W",-0.828305660680055,3.90463977617546,0.000916619230794058,0.00197582367526719
"YMR192W",-0.486775611167353,5.59808573809455,0.00091914480607864,0.00198054618265379
"YMR222C",-0.459640317275061,5.6047068782657,0.000920526675938017,0.00198280172607399
"YGL222C",-0.690029964948388,4.40658316614831,0.000920971638992821,0.00198303827799146
"YDR328C",-0.356366968558111,8.32678194425809,0.000924203488640664,0.00198927320563362
"YOR039W",-0.37720883882471,6.25027279320587,0.000925067225420571,0.0019904082810231
"YDL074C",-0.544110548544951,6.55881343792399,0.000929600945969729,0.00199943613133511
"YJL073W",-0.490422735309365,5.55532810954747,0.000933802741822386,0.00200774375848948
"YBL052C",-0.542029403945824,6.10201951496831,0.00093612308361691,0.00201200155676036
"YMR204C",-0.581875790559015,4.70856183108999,0.000936938481458384,0.00201302287392493
"YEL054C",0.299130931295861,9.51188220965006,0.000940426370653599,0.0020197832432513
"YJL027C",-2.59234589462471,1.79655404373784,0.000941066046405514,0.00202042372880313
"YGR106C",-0.289748201401214,7.98452468904678,0.000942618934565613,0.00202302366188783
"YJL110C",-0.462488109855849,5.60767729070473,0.000944485445090707,0.00202559615115045
"YGL107C",-0.447745850730893,5.70145951272109,0.000944502244553673,0.00202559615115045
"YGL186C",0.455331879493761,6.92928795387344,0.000946177061418047,0.00202845277985891
"YJL049W",-0.627024489331811,5.01587226715809,0.000948147787573776,0.00203194149187759
"YLR077W",-0.396743607367096,6.4474479837999,0.00095306102183634,0.00204173137806141
"YPL219W",-0.552978838869359,5.13739218365531,0.000956959505959111,0.00204934107736521
"YOR034C",-0.473053266048149,5.48903435214506,0.000963179790186136,0.00206191563622698
"YGR031C-A",-0.887556280217089,4.19661743804998,0.000965437773905909,0.00206600191978346
"YJL201W",-0.447434095686672,5.43490452508726,0.000973235082366132,0.0020819349177008
"YNL231C",0.426212284505385,6.6937399365418,0.000976800262276995,0.00208880634329345
"YDR202C",-0.462374121430665,5.60022490728184,0.000978088942579505,0.00209080645709644
"YBR147W",-1.01717054758798,4.69685492536828,0.000982864010279969,0.00210025509166724
"YNL202W",-0.753929986795766,3.98148946029672,0.000985564813221331,0.0021052660649208
"YLR354C",-0.24486471251778,9.25625582659202,0.000991151526419689,0.00211643579279152
"YAL044W-A",-0.588706317365718,5.4135898112467,0.000991817105086006,0.0021170930053369
"YJR004C",-0.501716146993566,5.45964152310185,0.00099756421163027,0.00212859265784937
"YHR102W",-0.362731553369172,6.25033217846536,0.00100013865121761,0.0021333166543816
"YGR006W",-0.686685154209152,4.18628223142385,0.00100519081030378,0.00214332036921349
"YEL020C",-0.52162752336644,6.05842342474615,0.00100821694472303,0.00214899843729328
"YDR317W",-0.978258539780466,3.85931840216883,0.00101398485241041,0.00216051435783665
"YGL045W",-0.511032818574292,5.24083127897524,0.00101813987972008,0.0021681215539162
"YOR246C",-0.293613224267011,7.47932112088646,0.00101828794969294,0.0021681215539162
"YHR001W",-0.420239725953374,5.77086804182146,0.00102361442917449,0.00217867862497319
"YKL214C",-0.507008882381271,5.35213077931424,0.00102422346490566,0.00217919102547529
"YLR020C",-0.408300601148676,6.16460083574308,0.00102991766827969,0.00219051863523037
"YJR033C",-0.438386786805924,6.09809775902084,0.00103262212814503,0.00219548154230476
"YDR227W",-0.532829528666635,5.53407058938815,0.00103486684016116,0.00219946375475345
"YKL040C",-0.43210895249224,5.91304120718678,0.00104132130953929,0.00221214443482946
"YBR163W",-0.403872729665144,5.72173025991067,0.00104158093551375,0.00221214443482946
"YNL191W",-0.597712729434161,5.07133415286099,0.00104210284619179,0.0022124587516745
"YOR038C",-0.429165739017367,5.59787323679103,0.00105372026463312,0.00223632094900794
"YHL040C",0.411332066572328,5.70740209316013,0.00105768285066343,0.00224392593308552
"YLR139C",-0.53991356967941,5.13599916186515,0.00105963417006477,0.00224725999436316
"YOR123C",-0.33014247180258,7.53351244520456,0.00106582284625631,0.00225957498434202
"YGR276C",-0.40958120412113,6.34823383390777,0.00106694967012518,0.00226115372425884
"YDL001W",-0.662213240293753,4.90524328380956,0.00107031070347002,0.00226746453005089
"YOL124C",0.953456174293957,5.06758999961132,0.0010749017171091,0.00227637561207393
"YBL034C",-0.544687639079522,4.80516560905007,0.00109398179282391,0.00231595358430737
"YPR191W",-0.484883539926873,7.13377872504168,0.00109591730595335,0.0023192212801595
"YPL008W",-0.413647293559942,5.32502121711271,0.00111306150736437,0.00235466032859313
"YDR303C",-0.566527166351465,5.80516947940125,0.00111412142153722,0.00235606020415859
"YGR260W",-0.258503122094672,8.50342038409664,0.00112048819783578,0.00236867762293472
"YLR455W",-0.657470793308825,4.8304778893395,0.00112321968915255,0.00237360389311273
"YNR013C",-0.272127717888919,7.65439725633764,0.00112398639452445,0.00237437611438814
"YCR024C-A",0.326142948110022,6.38186584739518,0.00112687222332423,0.00237884446755329
"YLR285W",-0.389095085324679,6.29891669976731,0.00112690570264524,0.00237884446755329
"YOL071W",-0.510376343448892,5.05774693556482,0.00113199310861748,0.00238873153483937
"YJL196C",-0.270979132802596,8.15857925112009,0.00113438296183329,0.00239292120683336
"YOR030W",-0.475060349131215,5.22042783267824,0.00113647195080657,0.00239647346148342
"YHR196W",0.909118034520186,4.93919157970763,0.00113942387187056,0.00240184219802568
"YNL026W",-0.384257466597488,6.19845892990808,0.00114150928296837,0.00240538120631192
"YER023W",-0.272734519192682,8.56261446729049,0.00114510745695475,0.00241210424450026
"YER022W",-0.433533474414686,6.00186840759703,0.00114842653953247,0.0024182348165173
"YGR262C",-0.336067725904085,6.25476148696091,0.00114899098122646,0.00241856265952222
"YFR038W",-0.414283334787727,5.80037488276979,0.0011504392591939,0.00242075003437065
"YPR147C",-0.454461831626999,5.83851832122111,0.00115751413635837,0.00243477111440899
"YDR369C",-0.515275010346375,4.82480472552593,0.00115836465269784,0.00243569426084332
"YNL014W",-0.570582066196912,4.73062735457112,0.00115886507126859,0.00243588086205907
"YBR198C",-0.293535263740406,7.34409948079347,0.0011634162214215,0.00244457875786613
"YPR101W",-0.739031521796016,4.46482576366977,0.00116483836784291,0.00244669812656247
"YPR024W",-0.305259566910809,7.37012404291935,0.00116579530853833,0.00244783919113602
"YML068W",-0.436997873694151,5.3953155396482,0.00116692254711791,0.0024493368965224
"YDR495C",-0.710448852477249,4.95430543207561,0.00117649816666118,0.00246856016033127
"YFR026C",-1.03119800534963,3.35668910001331,0.00117827338313637,0.00247140858136047
"YOL003C",-0.525666138525835,5.32669208334926,0.00118225619365699,0.00247888373418442
"YOR009W",0.471853823740263,5.8682158102229,0.00118720556037855,0.00248837949017353
"YHL043W",-0.839286181410543,3.81196096027615,0.00119379517307127,0.00250130525462561
"YDL180W",-0.457724594564246,6.11942355410977,0.00119624087389228,0.00250554238967101
"YLR353W",-0.386172053543585,5.82136035396137,0.00120206788484476,0.00251685621890533
"YMR183C",-0.323126000721951,7.35810670937978,0.00120654487419083,0.00252533640629188
"YIL007C",-0.540625684163683,5.5433457681396,0.00121162286003964,0.00253506805617205
"YBR240C",-0.909196726702714,3.69454627679933,0.00121488066741208,0.00254098582858865
"YOR250C",-0.477364174201174,5.72675060735132,0.00121689060867917,0.00254429036450694
"YBL019W",-0.739348425973709,4.60146289618128,0.00122159578183146,0.00255322580045805
"YHR048W",-0.51154498053429,5.40866067746854,0.00123862212136756,0.00258789798450983
"YKL181W",0.249912870075834,8.49531442450515,0.00123955275289966,0.00258892821705164
"YER110C",0.471100869027359,7.64897908626951,0.0012438281220715,0.00259694107208789
"YHR208W",0.227426434582847,9.16707663552097,0.00125805456888219,0.00262571741942713
"YGL137W",-0.281750637953076,8.2924498128772,0.00125872564074251,0.00262619168415847
"YDL154W",1.0882561339928,3.62410428545457,0.00126753995756608,0.00264364960483557
"YDL077C",-0.450651151794359,5.59860581211458,0.00127330958839242,0.00265474729898448
"YKL216W",0.27664343837354,9.07194545508313,0.00129174027493725,0.00269222515209712
"YJL203W",-0.622355120912657,4.71217449147361,0.001294486340158,0.00269699847701229
"YLR028C",-0.342880679610325,8.72010813933396,0.00130501374438856,0.00271797477139991
"YNR048W",-0.543147071703486,4.76488282739593,0.00130755447363034,0.00272230817046824
"YHL002W",-0.358810577566371,6.80808634633086,0.00131352246038867,0.00273377150830804
"YMR033W",-0.420182893310025,6.40229258599617,0.00131712219712304,0.00274029959225634
"YML057W",-0.40711415432914,7.42423344970077,0.00132326921696112,0.00275212089868504
"YIL159W",-0.726186004290859,4.54284960195921,0.00132621164436872,0.00275727136322196
"YDR414C",-0.594710649933818,5.0180548727485,0.00132875504581433,0.00276105559683792
"YDR060W",0.69719176870196,6.80442484279735,0.00132901387296798,0.00276105559683792
"YHR183W",0.334608450558909,9.83195504198794,0.00132943170447714,0.00276105559683792
"YPR046W",-0.73571230323069,4.32088005974727,0.00133528264287053,0.00277200300663541
"YPL269W",-0.589487211081098,4.81414324398283,0.0013356397789281,0.00277200300663541
"YNL162W",0.34762675591819,9.49233342702185,0.00133652161448545,0.00277286058657447
"YOR326W",-0.343189465493796,8.03912845626849,0.0013472082279485,0.00279340288590388
"YAR003W",-0.361590530271228,5.90638703200686,0.0013473672192614,0.00279340288590388
"YOL146W",-0.61834348700428,4.46152486272956,0.00135996012215234,0.00281852330745197
"YGL213C",-0.389241102060428,6.44427037187111,0.00136128013074811,0.00282027119525091
"YAL034C",-0.427102440173505,6.03372328877425,0.00137120902019522,0.00283984731273893
"YHR163W",0.413440773597863,6.81363972705574,0.00137190652121819,0.00284029772080056
"YNL322C",-0.288333426948541,8.18715271721085,0.00137888855022852,0.00285375430279894
"YFR031C-A",0.203147129855536,10.642911789909,0.00138453877262524,0.00286275551002729
"YKL093W",-0.516781323358146,5.10802831079588,0.00138455208092471,0.00286275551002729
"YPL216W",-0.569201554352163,4.90914265010146,0.0013847689630793,0.00286275551002729
"YDR069C",-0.455579523070655,5.26382279263404,0.00138517306493293,0.00286275551002729
"YJR041C",0.625672410838239,4.92144932165403,0.00138686260974701,0.00286524652998361
"YNR040W",0.572455301979794,4.47340921867104,0.00138865578750948,0.00286794984107979
"YMR113W",-0.442533163138855,5.63483563314253,0.00138971278541683,0.00286913138566343
"YPL097W",-0.612237528256962,4.9308789814466,0.00139108351415371,0.00287095959304064
"YOR171C",-0.384407932779722,6.28497718319925,0.00139198758584598,0.00287182376061739
"YDR087C",0.529553523440076,5.92303688244787,0.00139547309465021,0.00287801125864248
"YDL195W",-0.264155534867137,8.55671731921424,0.00139913076136208,0.00288454937804162
"YGR053C",-0.928464160978292,3.85476464728417,0.00140064104140376,0.00288665727690213
"YOL023W",-0.580178078404079,5.1840899039692,0.00141176518880972,0.0029085705509008
"YIL127C",0.934335646635016,5.07241279577834,0.00141369478516311,0.00291153221155938
"YLR138W",-0.279780748891291,8.07904098233636,0.00141519842663485,0.00291361485400083
"YBR107C",-0.49740014810501,4.97392175657768,0.00141772743171595,0.00291730268879417
"YKR010C",-0.497626201859534,5.22338718354359,0.00141797575341761,0.00291730268879417
"YBR201W",-0.487135498087916,5.345653920764,0.00142289974845298,0.0029264156453237
"YJL137C",-0.628585034996393,4.42248624177659,0.00142448007433366,0.00292864788041427
"YOL001W",-0.6043696675048,4.84223743060259,0.00142636674633767,0.00293150817578326
"YOL148C",-0.392123276297082,5.90866514315947,0.00142698488678213,0.00293176026912843
"YOR014W",-0.297702815482396,7.6601270647938,0.00143020018963768,0.00293734624161268
"YNL087W",-0.333694257228842,7.57554374973832,0.00143708176186969,0.00295045551179146
"YMR323W",-2.18079861238041,1.97112975924197,0.00144653944178259,0.00296884282935401
"YCL001W-B",-1.90287583880725,1.96839542062812,0.00144870557867724,0.00297225759675216
"YIL173W",-1.09197350580979,5.90655151239445,0.00144923311563084,0.00297230930509104
"YNL209W",0.194363247521804,11.0127010042511,0.00145733249639798,0.00298788509396634
"YHR088W",0.722972289983196,4.82479891576053,0.00145849103111057,0.00298842139300393
"YML081C-A",-0.429745165421174,5.51564236258327,0.0014586041884393,0.00298842139300393
"YBR037C",-0.468520091109514,5.8927907368165,0.00146405093605249,0.00299854253673332
"YCR023C",-0.391382606089763,6.00886165687077,0.00147233866892781,0.00301447332319927
"YER152C",-0.450970834893559,7.56624360239997,0.0014742279767541,0.00301729745363334
"YPL180W",-0.411653204003278,6.10940852329298,0.00147498671761765,0.00301780650350748
"YML059C",-0.352042228984934,6.25774348670009,0.00147697506414847,0.00302083009145057
"YJR074W",-0.517463989061252,6.08140029056295,0.00148317774736306,0.00303246811718978
"YEL067C",-0.83891623833864,3.57883809468562,0.00149740199431565,0.00306049312620577
"YDR027C",-0.36313881867259,6.47978114930399,0.00150166010205363,0.0030681363342028
"YPL203W",-0.436307842567655,6.89774033495733,0.0015028059078271,0.00306941752040488
"YDR395W",0.461425965225811,6.42296853362544,0.00150948807793248,0.00308200171053364
"YHL044W",-0.774221561492778,4.25443418484408,0.00151720124273856,0.00309668152924597
"YKL006C-A",-0.694963695623336,4.16513005062268,0.00152158551692828,0.00310455913919469
"YLR461W",-1.93553601419543,2.12174720230951,0.0015232342105851,0.00310685171459222
"YML111W",-0.363153841830309,6.6467326010924,0.00152490860058378,0.00310919510325783
"YHR043C",-0.366140594516226,6.99747191462227,0.00152846201222477,0.00311536676759695
"YOR216C",-0.331953294879647,6.15675367579756,0.00153089460980505,0.00311925048423432
"YHR032W",0.35809155530053,7.08978029721377,0.0015328529806262,0.00312216560632193
"YJL083W",-0.446992762712597,5.36058327147175,0.00154406603274875,0.00314392247617837
"YHR148W",0.870853305595942,4.12773374517557,0.0015504420402246,0.00315581890333985
"YKL026C",-0.665591845076372,4.46371728746836,0.00155598519402816,0.00316601251480901
"YJR123W",0.223700431156246,11.6853612731565,0.00155929688708772,0.00317123291031629
"YNL286W",-0.541886933775753,5.01843510456458,0.0015596227427785,0.00317123291031629
"YGL126W",-0.409140461152813,7.80938857797922,0.00156141676060513,0.00317379009704587
"YGL187C",-0.456576150350684,5.99082957786474,0.00156593993279264,0.00318189099668064
"YMR078C",-0.510633218548132,5.23633050457823,0.0015675017095538,0.00318397103173012
"YJL047C",-0.56844825906583,5.05171505760848,0.00157164242658599,0.00319128628624204
"YPL278C",-1.0626273022241,3.11956063518306,0.00158134094368271,0.00320987799786299
"YKR031C",-0.306868759535752,6.67096493533894,0.0015832877095019,0.00321272749558394
"YKR042W",-0.192828267435062,11.0133936807773,0.00160692635514977,0.0032595760176281
"YMR217W",0.279948081638082,8.61284915334732,0.00160922252289971,0.00326311503358382
"YGL143C",-0.436620080609209,5.26217619360331,0.0016226588981177,0.00328923353893882
"YER121W",-0.901314130390758,3.86125777086178,0.0016235057915704,0.00328953768694767
"YLR132C",-0.657004505006255,4.71794140531455,0.00162392083548659,0.00328953768694767
"YLR244C",0.34823066990941,7.74330819664112,0.00162643040783983,0.00329349374510208
"YGR267C",-0.320833287624034,7.66335419017937,0.00163368415012735,0.00330705067270049
"YLR133W",-0.452838116620501,6.3955854482064,0.00163836867506623,0.00331539926483135
"YOR365C",-0.701208961214173,4.0487150998772,0.00164040383340429,0.00331838272897544
"YPR010C-A",-0.866969256082225,4.11562370865284,0.0016467430146921,0.00333006781200723
"YPR165W",-0.286956141056276,8.85809864680474,0.00164756522414502,0.00333059222113634
"YDR218C",-1.72546570574944,2.11951869146675,0.00165672195410221,0.00334795894891488
"YOL159C",-0.526930480472129,4.83053096379806,0.00165951895046031,0.00335246624440889
"YMR010W",-0.449060120327001,6.42161136668775,0.00166257912038142,0.00335750193013546
"YMR025W",-1.0297112657385,3.24675065020996,0.00166744796404534,0.00336568737063678
"YER007C-A",-0.322300389368201,6.69556756637931,0.00166777004744077,0.00336568737063678
"YPL253C",-0.827904376893691,3.8684470912156,0.00167640927814633,0.00338196853010291
"YGL081W",-1.12811956484705,3.45463111110275,0.00168427512850515,0.00339667891457566
"YDL040C",-0.354074557401149,7.34003463796198,0.00168697915393183,0.00340097296552459
"YCR102C",-0.715697333077373,3.97400175341912,0.0016876216957452,0.00340110952783526
"YDL183C",-0.788765634734916,3.95968146824199,0.00169047401234221,0.00340569789956719
"YBR079C",0.351200912914267,8.53575860569302,0.00172489405848242,0.00347385913684156
"YML009C",-0.433135932572789,5.38456624211257,0.00173437368619134,0.00349176219843286
"YNL097C",-0.365850564762616,6.80635428082079,0.0017395242916478,0.00350094055567349
"YHL024W",-0.579180866719004,5.02403356034679,0.00174928163251505,0.00351938096551906
"YPR161C",-0.345472541674995,6.06002781392768,0.00175454084359822,0.00352876212493903
"YKL081W",0.21732340271251,10.1661953113664,0.00175571640270523,0.00352992659014843
"YOR010C",-0.632258102739912,4.67794057384994,0.00175715880679644,0.00353162658281744
"YBR080C",-0.295670290802584,7.09949837035112,0.00175801495829987,0.00353214754100521
"YKL058W",-0.382409610238087,6.22272387733681,0.00175998142159246,0.00353489819129755
"YBR076W",-1.01304558683456,3.31299653788817,0.00177739237083865,0.00356750748196033
"YNR020C",-0.427625477826364,5.46212678497904,0.00177773128988977,0.00356750748196033
"YMR174C",-0.9568226965307,3.74800656046158,0.0017780259530676,0.00356750748196033
"YLR437C",-0.35566228149899,6.440033069114,0.00178297073898038,0.00357525467956583
"YGR029W",-0.422476036281749,6.07662590722685,0.00178309558211911,0.00357525467956583
"YBR297W",-0.531796878885117,6.1717857603742,0.00179095100725547,0.00358978899387894
"YBL088C",-0.410598712876097,5.94800607847333,0.00180588464353196,0.00361849625322676
"YDR487C",-0.276210599803954,8.11173770072364,0.00180862012326996,0.00362275059898049
"YPL169C",-0.348564314392633,6.63304295576562,0.00180957457562968,0.00362343579154004
"YDR141C",-0.318586612971652,6.56398505589528,0.00181288286369257,0.0036279463374811
"YPL217C",0.461832180882562,7.0455570144267,0.00181305345951185,0.0036279463374811
"YNR034W",-0.537710924269544,5.73900734562342,0.00181612422833118,0.00363286242698973
"YLR225C",-0.322074461954574,6.97899883868113,0.00182635759125781,0.00365209796129519
"YPR108W",-0.311308422410396,7.60390171512754,0.00183700168251986,0.00367214153901013
"YHR202W",-0.546598544466411,4.84444358217226,0.00184582036469951,0.00368852384259609
"YIR011C",-0.361974037035027,6.5830659298543,0.00185259537187164,0.0037008125642689
"YGL190C",-0.314204918713359,7.20363096556391,0.00186610153568512,0.00372653485880826
"YPL229W",-0.627520395487157,4.60324501857034,0.00187281577444682,0.00373868115296959
"YGR161C-C",-2.20643125386297,6.57273088679941,0.00188340680478747,0.00375737855118174
"YDR316W-A",-2.20643125800864,6.57273088679941,0.00188345188149485,0.00375737855118174
"YHR157W",-1.64883248537172,2.07928322587664,0.00188687051964297,0.003762929849925
"YDL054C",-0.45330336484204,6.1013195810504,0.00188872463745224,0.0037653583826836
"YDL044C",-0.637781312519385,4.39515895294141,0.00188945208412633,0.00376553990629016
"YBR245C",-0.34903462963671,6.65703077935126,0.00189050431371815,0.00376636835834017
"YJL085W",-0.576312030853756,5.22237842005196,0.00190706807977177,0.00379808880108029
"YIL022W",-0.283793153238488,7.45020140884206,0.00191122997494009,0.00380509682426666
"YJL006C",-0.958334183151799,3.74351194091076,0.00191315795953147,0.00380765410243784
"YHR169W",0.776100251618824,4.64483164829501,0.00192225785611245,0.00382447872717463
"YOR172W",-0.431398282077238,5.98302579189124,0.00192373485168282,0.00382613079576715
"YDR361C",0.451610198580459,5.4940343910127,0.0019292677703402,0.00383584589956417
"YMR283C",-0.52978753192693,4.69207082954163,0.00193435711648074,0.00384467284454705
"YDR163W",-0.497059357626273,5.22413161199117,0.00195151880668313,0.003877480449679
"YBR170C",-0.31279747971192,6.51918591340905,0.00195393276445556,0.00388097353718817
"YBR205W",-0.280229303689704,7.32086365328228,0.00195744284738204,0.00388664071408039
"YBR024W",-0.560971082701874,4.98477186572169,0.00197034657679855,0.0039109495789725
"YMR243C",-0.263766217500917,7.80838114859595,0.00197388012532661,0.00391664946396968
"YMR240C",-0.521486066007635,4.98014041573265,0.00197640138134136,0.00392033757069957
